restaurant_id,restaurant_name,raw_menu_item_name,raw_price,raw_category,source_url,source_file,collected_at,notes,price_sgd,price_note,description,source_type
T042,4Fingers Crispy Chicken,Kimchi Fries – S,S$ 3.20,4 Fingers Crispy Chicken Sides,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T042,4Fingers Crispy Chicken,Seaweed Fries – S,S$ 3.20,4 Fingers Crispy Chicken Sides,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T042,4Fingers Crispy Chicken,Plain Fries – S,S$ 3.20,4 Fingers Crispy Chicken Sides,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T042,4Fingers Crispy Chicken,Japanese Rice,S$ 2.10,4 Fingers Crispy Chicken Sides,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.10,fixed,,price_page
T042,4Fingers Crispy Chicken,Japanese Rice with Teriyaki Sauce,S$ 2.50,4 Fingers Crispy Chicken Sides,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.50,fixed,,price_page
T042,4Fingers Crispy Chicken,Coke Can,S$ 2.90,4 Fingers Crispy Chicken Drinks,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.90,fixed,,price_page
T042,4Fingers Crispy Chicken,Coke Zero Can,S$ 2.90,4 Fingers Crispy Chicken Drinks,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.90,fixed,,price_page
T042,4Fingers Crispy Chicken,Ice Lemon Tea Can,S$ 3.20,4 Fingers Crispy Chicken Drinks,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T042,4Fingers Crispy Chicken,Dasani Bottled Water,S$ 2.30,4 Fingers Crispy Chicken Drinks,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.30,fixed,,price_page
T042,4Fingers Crispy Chicken,Cocomax 100% Coconut Water (Original),S$ 4.60,4 Fingers Crispy Chicken Drinks,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,4.60,fixed,,price_page
T042,4Fingers Crispy Chicken,Bundle of 5 Japanese Mochi,S$ 5.50,4 Fingers Crispy Chicken Dessert,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,5.50,fixed,,price_page
T042,4Fingers Crispy Chicken,2pcs Japanese Mochi,S$ 3.30,4 Fingers Crispy Chicken Dessert,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.30,fixed,,price_page
T043,Saizeriya,,,,https://www.saizeriya.com.sg/pdf/GrandMenu1206_s_single.pdf,,2026-08-03,needs_manual_review: no structured priced rows extracted,,,,official_pdf
T043,Saizeriya,Chef Salad,$4.20,Saizeriya Salad,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,4.20,fixed,,price_page
T043,Saizeriya,Egg Salad,$4.90,Saizeriya Salad,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,4.90,fixed,,price_page
T043,Saizeriya,Chicken Salad,$4.90,Saizeriya Salad,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,4.90,fixed,,price_page
T043,Saizeriya,Rucalo Salad,$4.90,Saizeriya Salad,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,4.90,fixed,,price_page
T043,Saizeriya,Salmon Salad,$5.90,Saizeriya Salad,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Mushroom Soup,$2.90,Saizeriya Soup,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,2.90,fixed,,price_page
T043,Saizeriya,Corn Cream Soup,$2.90,Saizeriya Soup,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,2.90,fixed,,price_page
T043,Saizeriya,Pumpkin Soup,$3.20,Saizeriya Soup,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T043,Saizeriya,Garlic Focaccia,$2.20,Saizeriya Focaccia,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,2.20,fixed,,price_page
T043,Saizeriya,Original Focaccia,$1.90,Saizeriya Focaccia,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,1.90,fixed,,price_page
T043,Saizeriya,Cheese Focaccia,$2.40,Saizeriya Focaccia,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,2.40,fixed,,price_page
T043,Saizeriya,Coca-Cola Less Sugar (320ml),$1.80,Saizeriya Drinks,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,1.80,fixed,,price_page
T043,Saizeriya,Coca-Cola Zero (320ml),$1.80,Saizeriya Drinks,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,1.80,fixed,,price_page
T043,Saizeriya,Sprite (320ml),$1.80,Saizeriya Drinks,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,1.80,fixed,,price_page
T043,Saizeriya,Fanta Grape (320ml),$1.80,Saizeriya Drinks,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,1.80,fixed,,price_page
T043,Saizeriya,Minute Maid Orange (300ml),$1.80,Saizeriya Drinks,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,1.80,fixed,,price_page
T043,Saizeriya,Ice Lemon Tea (300ml),$1.80,Saizeriya Drinks,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,1.80,fixed,,price_page
T043,Saizeriya,Milo (240ml),$1.80,Saizeriya Drinks,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,1.80,fixed,,price_page
T043,Saizeriya,Dasani Drinking Water (600ml),$1.20,Saizeriya Drinks,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,1.20,fixed,,price_page
T043,Saizeriya,Pineapple and Bacon,$6.90,Saizeriya Pizza,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,6.90,fixed,,price_page
T043,Saizeriya,Pepperoni,$7.90,Saizeriya Pizza,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Margherita,$7.90,Saizeriya Pizza,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Mushroom and Bacon,$7.90,Saizeriya Pizza,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Sausage and Mayo,$8.40,Saizeriya Pizza,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,8.40,fixed,,price_page
T043,Saizeriya,Bismark,$7.90,Saizeriya Pizza,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Rucola Chicken,$7.90,Saizeriya Pizza,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Nacho Bacon,$7.90,Saizeriya Pizza,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Chicken Wings [5 Pcs],$4.90,Saizeriya Appetizers,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,4.90,fixed,,price_page
T043,Saizeriya,Chicken Wings [8 Pcs],$7.90,Saizeriya Appetizers,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Beddar Cheddar Sausage,$3.90,Saizeriya Appetizers,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T043,Saizeriya,Crispy Chicken,$3.90,Saizeriya Appetizers,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T043,Saizeriya,Nacho Bacon Potato,$3.90,Saizeriya Appetizers,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T043,Saizeriya,Butter Corn,$2.90,Saizeriya Appetizers,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,2.90,fixed,,price_page
T043,Saizeriya,Sautéed Spinach with Bacon,$2.90,Saizeriya Appetizers,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,2.90,fixed,,price_page
T043,Saizeriya,Buffalo Mozzarella Cheese,$3.90,Saizeriya Appetizers,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T043,Saizeriya,Sautéed Broccoli,$2.90,Saizeriya Appetizers,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,2.90,fixed,,price_page
T043,Saizeriya,Oven Grilled Escargots,$5.90,Saizeriya Appetizers,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Steamed Mussels,$4.90,Saizeriya Appetizers,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,4.90,fixed,,price_page
T043,Saizeriya,Baked Clams,$3.90,Saizeriya Appetizers,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T043,Saizeriya,Smoked Salmon,$3.90,Saizeriya Appetizers,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T043,Saizeriya,Italian Omelette,$3.90,Saizeriya Appetizers,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T043,Saizeriya,Carbonara,$5.90,Saizeriya Pasta,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Carbonara Poached Egg,$6.90,Saizeriya Pasta,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,6.90,fixed,,price_page
T043,Saizeriya,Aglio Olio Vongole,5.9,Saizeriya Pasta,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.9,fixed,,price_page
T043,Saizeriya,Vongole Spicy Tomato Soup,$5.90,Saizeriya Pasta,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Black Pepper Chicken,$5.90,Saizeriya Pasta,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Mentaiko Flavour Shrimp & Broccoli,$6.90,Saizeriya Pasta,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,6.90,fixed,,price_page
T043,Saizeriya,Bolognese,$3.90,Saizeriya Pasta,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T043,Saizeriya,Bolognese Poached Egg,$4.90,Saizeriya Pasta,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,4.90,fixed,,price_page
T043,Saizeriya,Black Truffle & Mushroom,$7.90,Saizeriya Pasta,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Aglio Olio Shrimp & Broccoli,$5.90,Saizeriya Pasta,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Aglio Olio Plain,$3.90,Saizeriya Pasta,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T043,Saizeriya,Squid Ink,$5.90,Saizeriya Pasta,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Seafood,$7.90,Saizeriya Pasta,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Chilli Crab,$7.90,Saizeriya Pasta,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Spinach Chicken Gratin,$5.90,Saizeriya Rice Dish,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Four Cheese Ravioli,$5.90,Saizeriya Rice Dish,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Milano Gratin,$4.90,Saizeriya Rice Dish,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,4.90,fixed,,price_page
T043,Saizeriya,Milano Doria,$4.90,Saizeriya Rice Dish,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,4.90,fixed,,price_page
T043,Saizeriya,Milano Doria Poached Egg,$5.90,Saizeriya Rice Dish,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Cheese Milano Doria,$5.90,Saizeriya Rice Dish,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Salmon Doria,$5.90,Saizeriya Rice Dish,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Bacon & Mushroom Risotto,$5.90,Saizeriya Rice Dish,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Curry Chicken Creamy Baked Rice,$5.90,Saizeriya Rice Dish,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Hamburger,$5.90,Saizeriya Grill,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Cheese Hamburger,$6.90,Saizeriya Grill,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,6.90,fixed,,price_page
T043,Saizeriya,Hamburger & Sausage,$7.90,Saizeriya Grill,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Cheese Chicken,$6.90,Saizeriya Grill,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,6.90,fixed,,price_page
T043,Saizeriya,Pepper Chicken,$6.90,Saizeriya Grill,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,6.90,fixed,,price_page
T043,Saizeriya,Sirloin Steak,$11.90,Saizeriya Grill,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,11.90,fixed,,price_page
T043,Saizeriya,Tuscan Lamb Chop,$10.90,Saizeriya Grill,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,10.90,fixed,,price_page
T043,Saizeriya,Grilled Squid,$7.90,Saizeriya Grill,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Cheese Chicken & Sausage,$8.90,Saizeriya Grill,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,8.90,fixed,,price_page
T043,Saizeriya,Grilled Salmon,$8.90,Saizeriya Grill,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,8.90,fixed,,price_page
T043,Saizeriya,Chicken Stew,$5.90,Saizeriya Grill,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Chocolate Truffle,$3.90,Saizeriya Dessert,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T043,Saizeriya,Tiramisu (Ice),$4.90,Saizeriya Dessert,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,4.90,fixed,,price_page
T043,Saizeriya,Pistachio Semifreddo,$4.90,Saizeriya Dessert,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,4.90,fixed,,price_page
T043,Saizeriya,Panna Cotta,$4.50,Saizeriya Dessert,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,4.50,fixed,,price_page
T043,Saizeriya,Frutti Bosco Semifreddo,$4.50,Saizeriya Dessert,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,4.50,fixed,,price_page
T043,Saizeriya,Chocolate Lava,$5.90,Saizeriya Dessert,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Mango Pudding with Ice-Cream,$3.90,Saizeriya Dessert,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T043,Saizeriya,Oreo Cheese Cake,$3.90,Saizeriya Dessert,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T043,Saizeriya,Cookie & Cream Ice-Cream [Single Scoop],$1.90,Saizeriya Dessert,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,1.90,fixed,,price_page
T043,Saizeriya,Cookie & Cream Ice-Cream [Double Scoop],$2.90,Saizeriya Dessert,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,2.90,fixed,,price_page
T043,Saizeriya,Vanilla Ice-Cream[Single Scoop],$1.90,Saizeriya Dessert,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,1.90,fixed,,price_page
T043,Saizeriya,Vanilla Ice-Cream[Double Scoop],$2.90,Saizeriya Dessert,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,2.90,fixed,,price_page
T043,Saizeriya,Soy Garlic Chicken Lunch,$8.90,Saizeriya Lunch Menu,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,8.90,fixed,,price_page
T043,Saizeriya,Soy Garlic Hamburger Lunch,$8.90,Saizeriya Lunch Menu,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,8.90,fixed,,price_page
T043,Saizeriya,Pepper Hamburger Lunch,$8.90,Saizeriya Lunch Menu,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,8.90,fixed,,price_page
T043,Saizeriya,Mushroom Bolognese Lunch,$7.90,Saizeriya Lunch Menu,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Creamy Garlic Chicken Lunch,$7.90,Saizeriya Lunch Menu,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Mentaiko Flavour Seafood Lunch,$8.90,Saizeriya Lunch Menu,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,8.90,fixed,,price_page
T043,Saizeriya,Aglio Olio Bacon Lunch,$7.90,Saizeriya Lunch Menu,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Pepper Chicken Cheese Doria Lunch,$7.90,Saizeriya Lunch Menu,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Curry Chicken Creamy Baked Rice Lunch,$7.90,Saizeriya Lunch Menu,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T043,Saizeriya,Corn Cream Soup,$2.90,Saizeriya Kid’s Menu,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,2.90,fixed,,price_page
T043,Saizeriya,Panna Cotta,$4.50,Saizeriya Kid’s Menu,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,4.50,fixed,,price_page
T043,Saizeriya,Cookie & Cream Ice-Cream,$1.90,Saizeriya Kid’s Menu,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,1.90,fixed,,price_page
T043,Saizeriya,Kid’s Meal,$5.90,Saizeriya Kid’s Menu,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,5.90,fixed,,price_page
T043,Saizeriya,Beddar Cheddar Sausage,$3.90,Saizeriya Kid’s Menu,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T043,Saizeriya,Butter Corn,$2.90,Saizeriya Kid’s Menu,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,2.90,fixed,,price_page
T043,Saizeriya,Drinks,$1.80,Saizeriya Kid’s Menu,https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,1.80,fixed,,price_page
T043,Saizeriya,Chicha San Chen Menu Gong Cha Menu Xing Fu Tang Menu KOI Menu R&B Tea Menu TP Tea Menu Tiger Sugar Menu Milksha Menu Collins Menu Popeyes Menu Delifrance Menu,PS Cafe Menu 4Fingers Menu Din Tai Fung Menu Starbucks Menu Coffee Bean Menu Subway Menu Burger King Menu Shake Shack Menu Jollibee Menu Putien Menu Sushi Plus Menu Dian Xiao Er Menu,"Saizeriya Outlets, Loacation And Opening Hours",https://www.allsgpromo.com/saizeriya-menu/,,2026-08-03,Public web menu static snapshot,4,fixed,,price_page
T047,Mei Heong Yuen Dessert,,,,https://www.meiheongyuendessert.com.sg/index.php/our-menu,,2026-08-03,needs_manual_review: no structured priced rows extracted,,,,official_menu
T047,Mei Heong Yuen Dessert,,,,https://meiheongyuendessert.oddle.me/en_SG,,2026-08-03,needs_manual_review: no structured priced rows extracted,,,,oddle
T019,Kaffe & Toast,SET D Chicken Ham & Cheese Muffin,SGD 6.80,KAFFE & TOAST SINGAPORE MENU VALUE MEAL,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,6.80,fixed,,price_page
T019,Kaffe & Toast,SET C Chicken Ham & Cheese Toast,SGD 6.30,KAFFE & TOAST SINGAPORE MENU VALUE MEAL,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,6.30,fixed,,price_page
T019,Kaffe & Toast,SET A Kaya Butter Toast,SGD 6.30,KAFFE & TOAST SINGAPORE MENU VALUE MEAL,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,6.30,fixed,,price_page
T019,Kaffe & Toast,SET F Strawberry Jam Muffin,SGD 6.30,KAFFE & TOAST SINGAPORE MENU VALUE MEAL,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,6.30,fixed,,price_page
T019,Kaffe & Toast,Chicken Ham & Cheese Toast,SGD 3.00,KAFFE & TOAST MENU CRISPY TOAST PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
T019,Kaffe & Toast,Kaya Butter Toast,SGD 3.00,KAFFE & TOAST MENU CRISPY TOAST PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
T019,Kaffe & Toast,Peanut Honey Toast,SGD 3.00,KAFFE & TOAST MENU CRISPY TOAST PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
T019,Kaffe & Toast,Strawberry Jam Toast,SGD 3.00,KAFFE & TOAST MENU CRISPY TOAST PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
T019,Kaffe & Toast,Butter Sugar Toast,SGD 3.00,KAFFE & TOAST MENU CRISPY TOAST PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
T019,Kaffe & Toast,Strawberry Jam Muffin,SGD 3.30,KAFFE & TOAST MENU ENGLISH MUFFIN SINGAPORE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.30,fixed,,price_page
T019,Kaffe & Toast,Chicken Ham & Cheese Muffin,SGD 3.80,KAFFE & TOAST MENU ENGLISH MUFFIN SINGAPORE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.80,fixed,,price_page
T019,Kaffe & Toast,Kaya Butter Muffin,SGD 3.30,KAFFE & TOAST MENU ENGLISH MUFFIN SINGAPORE,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.30,fixed,,price_page
T019,Kaffe & Toast,Soft-Boiled Eggs,SGD 2.30,KAFFE & TOAST OTHERS MENU PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.30,fixed,,price_page
T019,Kaffe & Toast,Otah Mackerel,SGD 2.50,KAFFE & TOAST OTHERS MENU PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.50,fixed,,price_page
T019,Kaffe & Toast,Yam Cake,SGD 3.00,KAFFE & TOAST LOCAL DELIGHTS PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
T019,Kaffe & Toast,Chee Cheong Fun,SGD 3.00,KAFFE & TOAST LOCAL DELIGHTS PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
T019,Kaffe & Toast,CCF & Chwee Kueh,SGD 4.00,KAFFE & TOAST LOCAL DELIGHTS PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,4.00,fixed,,price_page
T019,Kaffe & Toast,CCF & Soon Kueh,SGD 4.00,KAFFE & TOAST LOCAL DELIGHTS PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,4.00,fixed,,price_page
T019,Kaffe & Toast,CCF & Yam Cake,SGD 4.00,KAFFE & TOAST LOCAL DELIGHTS PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,4.00,fixed,,price_page
T019,Kaffe & Toast,Soon Kueh,SGD 3.00,KAFFE & TOAST LOCAL DELIGHTS PRICES,https://sgfoodprice.org/kaffe-toast-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.00,fixed,,price_page
