restaurant_id,restaurant_name,raw_menu_item_name,raw_price,raw_category,source_url,source_file,collected_at,notes,price_sgd,price_note,description,address,postal_code,latitude,longitude,restaurant_rating,rating_count,cuisine,target_id,branch_match_status,actual_restaurant_name,actual_address
T016,Dabba Street (Bugis Junction),Coke Original Less Sugar,S$ 2.50,Drinks,https://www.foodpanda.sg/restaurant/ce8v/dabba-street-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,2.5,fixed,,"""#B1-K08	200 Victoria Street, Singapore , S 188021""",188021,1.29969433,103.85571431,5.0,41,Asian|Indian|Rice Dishes|Singaporean|Chicken Rice,T016,brand_menu_wrong_or_uncertain_branch,Dabba Street (Bugis Junction),"""#B1-K08	200 Victoria Street, Singapore , S 188021"""
T016,Dabba Street (Bugis Junction),Coke Zero,S$ 2.50,Drinks,https://www.foodpanda.sg/restaurant/ce8v/dabba-street-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,2.5,fixed,,"""#B1-K08	200 Victoria Street, Singapore , S 188021""",188021,1.29969433,103.85571431,5.0,41,Asian|Indian|Rice Dishes|Singaporean|Chicken Rice,T016,brand_menu_wrong_or_uncertain_branch,Dabba Street (Bugis Junction),"""#B1-K08	200 Victoria Street, Singapore , S 188021"""
T016,Dabba Street (Bugis Junction),Sprite,S$ 2.50,Drinks,https://www.foodpanda.sg/restaurant/ce8v/dabba-street-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,2.5,fixed,,"""#B1-K08	200 Victoria Street, Singapore , S 188021""",188021,1.29969433,103.85571431,5.0,41,Asian|Indian|Rice Dishes|Singaporean|Chicken Rice,T016,brand_menu_wrong_or_uncertain_branch,Dabba Street (Bugis Junction),"""#B1-K08	200 Victoria Street, Singapore , S 188021"""
T016,Dabba Street (Bugis Junction),Fuze Lemon Tea,S$ 2.50,Drinks,https://www.foodpanda.sg/restaurant/ce8v/dabba-street-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,2.5,fixed,,"""#B1-K08	200 Victoria Street, Singapore , S 188021""",188021,1.29969433,103.85571431,5.0,41,Asian|Indian|Rice Dishes|Singaporean|Chicken Rice,T016,brand_menu_wrong_or_uncertain_branch,Dabba Street (Bugis Junction),"""#B1-K08	200 Victoria Street, Singapore , S 188021"""
T016,Dabba Street (Bugis Junction),Fuze Jasmine Tea,S$ 2.50,Drinks,https://www.foodpanda.sg/restaurant/ce8v/dabba-street-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,2.5,fixed,,"""#B1-K08	200 Victoria Street, Singapore , S 188021""",188021,1.29969433,103.85571431,5.0,41,Asian|Indian|Rice Dishes|Singaporean|Chicken Rice,T016,brand_menu_wrong_or_uncertain_branch,Dabba Street (Bugis Junction),"""#B1-K08	200 Victoria Street, Singapore , S 188021"""
T016,Dabba Street (Bugis Junction),Dasani Water,S$ 2.50,Drinks,https://www.foodpanda.sg/restaurant/ce8v/dabba-street-oneatkentridge,,2026-08-03,Foodpanda static browser snapshot,2.5,fixed,,"""#B1-K08	200 Victoria Street, Singapore , S 188021""",188021,1.29969433,103.85571431,5.0,41,Asian|Indian|Rice Dishes|Singaporean|Chicken Rice,T016,brand_menu_wrong_or_uncertain_branch,Dabba Street (Bugis Junction),"""#B1-K08	200 Victoria Street, Singapore , S 188021"""
T017,Delifrance (KK Hospital),Coconut Milo Frappe,from S$ 10.50,National Day Promotion,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,10.5,starting_price,COCONUT MILO FRAPPE,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Milo Dinosaur Frappe,from S$ 10.50,National Day Promotion,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,10.5,starting_price,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Strawberry Milo Frappe,from S$ 10.50,National Day Promotion,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,10.5,starting_price,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Bundle of 3 Sandwiches,S$ 28.50,Promotions Specials,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,28.5,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Chicken Bolognese with Beverage,S$ 21.70,Promotions Specials,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,21.7,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),1Pc Crunchy Kitkat Chocolate Mousse,S$ 10.45,Crunchy Kitkat Chocolate Mousse,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,10.45,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),2Pcs Crunchy Kitkat Chocolate Mousse,S$ 17.60,Crunchy Kitkat Chocolate Mousse,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,17.6,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Extravagant Breakfast,from S$ 22.70,All Day Breakfast,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,22.7,starting_price,"Cheesy chicken sausage, scrambled eggs, mushroom, smoked salmon, guacamole, side salad with choice of bread","01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Big Breakfast,from S$ 17,All Day Breakfast,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,17.0,starting_price,"Cheesy chicken sausage, scrambled eggs, mushroom, side salad with choice of bread","01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Petite Breakfast,from S$ 13.40,All Day Breakfast,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,13.4,starting_price,"Scrambled eggs, side salad with choice of bread","01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Croque Monsieur,S$ 15,All Day Breakfast,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,15.0,fixed,"A French classic with chicken ham, creamy bechamel sauce and cheese on toast served with side salad","01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Smash Avocado & Egg Toast,S$ 17,All Day Breakfast,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,17.0,fixed,"Scrambled egg, guacamole, side salad serve with sourdough","01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Egg D'Vine,from S$ 8.80,Sandwiches,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,8.8,starting_price,Choice of bread Croissant / Baguette / Ciabatta / Wholemeal Croissant/ Deli Potato,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Chicken D'Light,from S$ 9.50,Sandwiches,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,9.5,starting_price,Choice of bread Croissant / Baguette / Ciabatta / Wholemeal Croissant/ Deli Potato,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Tuna D'Licious,from S$ 9.50,Sandwiches,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,9.5,starting_price,Choice of bread Croissant / Baguette / Ciabatta / Wholemeal Croissant/ Deli Potato,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Seafood D'Sire,from S$ 9.90,Sandwiches,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,9.9,starting_price,Choice of bread Croissant / Baguette / Ciabatta / Wholemeal Croissant/ Deli Potato,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Guacamole D’Zest,from S$ 9.80,Sandwiches,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,9.8,starting_price,Choice of bread Croissant / Baguette / Ciabatta / Wholemeal Croissant/ Deli Potato,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Chicken & Guacamole Panini,S$ 17.50,Grilled Sandwiches,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,17.5,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Truffle Mushroom Scrambled Egg Panini,S$ 16.30,Grilled Sandwiches,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,16.3,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Mushroom,from S$ 14.40,Pasta,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,14.4,starting_price,Choice of Alio Olio / Tomato Sauce / Cream Sauce *Picture for illustration purposes only,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Smoked Salmon,from S$ 17.80,Pasta,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,17.8,starting_price,Choice of Alio Olio / Tomato Sauce / Cream Sauce *Picture for illustration purposes only,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Chicken Lasagne,S$ 18.60,Lasagna/Mac and Cheese,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,18.6,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Bundle of 2 Sweet Pastries @ $19.50,S$ 19.50,Grab & Go Bakey Selection,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,19.5,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Bundle of 3 Sweet Pastries @ $25,S$ 25,Grab & Go Bakey Selection,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,25.0,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Bundle of 2 Artisanal Bread @ $16.50,S$ 16.50,Grab & Go Bakey Selection,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,16.5,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Bundle of 3 Artisanal Bread @ $20,S$ 20,Grab & Go Bakey Selection,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,20.0,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Ala Carte,from S$ 9.50,Grab & Go Bakey Selection,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,9.5,starting_price,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Salads,from S$ 14.80,Soup / Salad / Light Bites,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,14.8,starting_price,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Potato Gratin,S$ 10,Soup / Salad / Light Bites,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,10.0,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Spicy Roasted Drumlets,from S$ 10.70,Soup / Salad / Light Bites,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,10.7,starting_price,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),American Cheese,S$ 9,Cakes / Muffins / Eclairs,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,9.0,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Hazelnut chocolate cake,S$ 11.40,Cakes / Muffins / Eclairs,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,11.4,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Tahiti Pizza Baguette,S$ 8.30,Bakery,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,8.3,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Spicy Chicken Pizza Baguette,S$ 8.30,Bakery,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,8.3,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Vegetable Pizza Baguette,S$ 8.30,Bakery,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,8.3,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Boule Sourdough (500gm),S$ 12,Bakery,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,12.0,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Kaya Turnover,S$ 4.40,Feuillete,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,4.4,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Curry Chicken Feuillete,S$ 4.80,Feuillete,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,4.8,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Heritage Pain Au Chocolat,S$ 5,Viennoseries,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,5.0,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Strawberry Crown Danish,S$ 7.80,Viennoseries,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,7.8,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
T017,Delifrance (KK Hospital),Peach Tart,S$ 5.50,Tarts,https://www.foodpanda.sg/restaurant/v2vb/delifrance-nuh-medical-centre,,2026-08-03,Foodpanda static browser snapshot,5.5,fixed,,"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central",229899,1.31060085,103.84651926,4.9,587,Sandwiches|Halal|Western,T017,brand_menu_wrong_or_uncertain_branch,Delifrance (KK Hospital),"01-08/09/10, 100 Bukit Timah, Kk Women'S And Children'S Hospital, Farrer Park, Upper Central"
