fineder_restaurant_id,restaurant_name,address,postal_code,cuisine,michelin_stars,google_rating,licensee_name,licence_number,premises_address,grade,demerit_points,suspension_start_date,suspension_end_date,match_method,match_confidence
36,Odette,"1 St Andrew’s Road #01-04, Singapore 178957",178957,European|French,3,4.7,VIOLET OON INC. PTE. LTD.,CE15J69L000,1 ST. ANDREW'S ROAD #02-01 SUPREME COURT SINGAPORE 178957,A,na,na,na,postal_code,medium_needs_shop_unit_review
36,Odette,"1 St Andrew’s Road #01-04, Singapore 178957",178957,European|French,3,4.7,YAN PTE. LTD.,CE15I85X000,1 ST. ANDREW'S ROAD #05-02 NATIONAL GALLERY SINGAPORE SINGAPORE 178957,B,na,na,na,postal_code,medium_needs_shop_unit_review
36,Odette,"1 St Andrew’s Road #01-04, Singapore 178957",178957,European|French,3,4.7,ODETTE RESTAURANT PTE. LTD.,CE15G87C000,1 ST. ANDREW''S ROAD #01-04 SUPREME COURT SINGAPORE 178957,A,na,na,na,postal_code,medium_needs_shop_unit_review
36,Odette,"1 St Andrew’s Road #01-04, Singapore 178957",178957,European|French,3,4.7,IL LIDO PTE. LTD.,CE15E20K000,1 SAINT ANDREW'S ROAD #05-03 SUPREME COURT SINGAPORE 178957,A,na,na,na,postal_code,medium_needs_shop_unit_review
12,Oshino,"Unit #01-11 Raffles Hotel Shopping Arcade, 328 North Bridge Road, Singapore 188719",188719,Asian|Japanese|Omakase,1,3.9,BEACH ROAD HOTEL (1886) LTD.,W99379N000,328 NORTH BRIDGE ROAD #02-02/06 RAFFLES SHOPPING ARCADE SINGAPORE 188719,A,na,na,na,postal_code,medium_needs_shop_unit_review
12,Oshino,"Unit #01-11 Raffles Hotel Shopping Arcade, 328 North Bridge Road, Singapore 188719",188719,Asian|Japanese|Omakase,1,3.9,SOUP RESTAURANT SINGAPORE PTE. LTD,CE14454N000,328 NORTH BRIDGE ROAD #01-10 SINGAPORE 188719,na,na,na,na,postal_code,medium_needs_shop_unit_review
12,Oshino,"Unit #01-11 Raffles Hotel Shopping Arcade, 328 North Bridge Road, Singapore 188719",188719,Asian|Japanese|Omakase,1,3.9,INDULGENCE FOODS PTE LTD,CE12D03V000,328 NORTH BRIDGE ROAD #01-22&23 RAFFLES SHOPPING ARCADE SINGAPORE 188719,A,na,na,na,postal_code,medium_needs_shop_unit_review
55,OSO Ristorante,"100 Peck Seah St, #27th Floor Oasia Hotel Downtown, Singapore 079333",079333,European|Italian|Mediterranean,0,4.4,MARMALADE PTE LTD,CE16042J000,100 PECK SEAH STREET #01-01 PS100 SINGAPORE 079333,A,na,na,na,postal_code,medium_needs_shop_unit_review
55,OSO Ristorante,"100 Peck Seah St, #27th Floor Oasia Hotel Downtown, Singapore 079333",079333,European|Italian|Mediterranean,0,4.4,MARMALADE PTE LTD,CE16041K000,100 PECK SEAH STREET #01-02 PS100 SINGAPORE 079333,na,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,WA FU PTE LTD,W97162P000,1 SCOTTS ROAD #01-19 SHAW CENTRE SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,LES AMIS HOLDINGS PTE. LTD.?,W94340N000,1 SCOTTS ROAD #01-16/17/18 & #02-14/15/16 SHAW CENTRE SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,LES AMIS HOLDINGS PTE. LTD.?,W03283L000,1 SCOTTS ROAD #01-12/13 SHAW CENTRE SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,BANGKOK GEM PTE. LTD.,CE15I67A000,1 SCOTTS ROAD #B1-01 (MR#7) SHAW CENTRE SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,IPPUDO SINGAPORE PTE. LTD.,CE15099C000,1 SCOTTS ROAD #04-22/23 SHAW CENTRE SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,COCOA COLONY (S) PTE. LTD.,CE14N46K000,1 SCOTTS ROAD #01-06 SHAW CENTRE SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,I WANT MY NOODLE PTE. LTD.,CE14L10B000,1 SCOTTS ROAD #03-14/15 SHAW CENTRE SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,LES AMIS HOLDINGS PTE. LTD.?,CE14K40X000,1 SCOTTS ROAD #02-10/11 SHAW CENTRE SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,XI YAN SHAW PTE. LTD.,CE14J88N000,1 SCOTTS ROAD #03-12/13 SHAW CENTRE SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,THE SHIP RESTAURANT & BAR PTE. LTD.,CE14H04A000,1 SCOTTS ROAD #03-16/18 SHAW CENTRE SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,DAWOOD PRATA POINT PTE. LTD.,CE14830E000,1 SCOTTS ROAD #B1-01 SHAW CENTRE (MINI RESTAURANT 5) SINGAPORE 228208,na,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,JIL & YELLOWTAIL PTE. LTD.,CE14825A000,1 SCOTTS ROAD #B1-01 SHAW CENTRE (RESTAURANT 6) SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,FOOD REPUBLIC PTE. LTD.,CE14452X000,1 SCOTTS ROAD #B1-01 SHAW CENTRE (FOODCOURT) SINGAPORE 228208,na,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,L & A PTE. LTD.,CE09D43B000,1 SCOTTS ROAD #01-15 SHAW CENTRE SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,LES AMIS HOLDINGS PTE. LTD.?,CE09507N000,1 SCOTTS ROAD #01-14 SHAW CENTRE SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,FOOD REPUBLIC PTE. LTD.,CE14452X018,1 SCOTTS ROAD #B1-01 SHAW CENTRE (FOODCOURT) SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,LIDO FISH SOUP PTE. LTD.,CE14452X017,1 SCOTTS ROAD #B1-01 SHAW CENTRE (FOODCOURT) SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,WONG YOU MEN,CE14452X014,1 SCOTTS ROAD #B1-01 SHAW CENTRE (FOODCOURT) SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,QIU LIAN BAN MEE PTE LTD,CE14452X013,1 SCOTTS ROAD #B1-01 SHAW CENTRE (FOODCOURT) SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,SIM BOON SENG,CE14452X010,1 SCOTTS ROAD #B1-01 SHAW CENTRE (FOODCOURT) SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,XING WANG ZHAN PTE. LTD.,CE14452X009,1 SCOTTS ROAD #B1-01 SHAW CENTRE (FOODCOURT) SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,MANNA WOK PTE. LTD.,CE14452X008,1 SCOTTS ROAD #B1-01 SHAW CENTRE (FOODCOURT) SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,FOOD REPUBLIC PTE. LTD.,CE14452X007,1 SCOTTS ROAD #B1-01 SHAW CENTRE (FOODCOURT) SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,TAN KOK FUANG,CE14452X006,1 SCOTTS ROAD #B1-01 SHAW CENTRE (FOODCOURT) SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,LE SEN PTE. LTD.,CE14452X005,1 SCOTTS ROAD #B1-01 SHAW CENTRE (FOODCOURT) SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,DINING INNOVATION ASIA-PACIFIC PTE. LTD.,CE14452X004,1 SCOTTS ROAD #B1-01 SHAW CENTRE (FOODCOURT) SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,KOH CHIN SOON,CE14452X003,1 SCOTTS ROAD #B1-01 SHAW CENTRE (FOODCOURT) SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,MARUSAN LPC SINGAPORE PTE. LTD.,CE14452X002,1 SCOTTS ROAD #B1-01 SHAW CENTRE (FOODCOURT) SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
124,Wagyu Jin (Temporarily Closed),"1 Scotts Rd, #02-12 Shaw Centre, Singapore 228208",228208,Asian|Japanese,0,4.3,FOOD REPUBLIC PTE. LTD.,CE14452X001,1 SCOTTS ROAD #B1-01 SHAW CENTRE (FOODCOURT) SINGAPORE 228208,A,na,na,na,postal_code,medium_needs_shop_unit_review
77,Ce Soir,"5B Portsdown Rd, Unit 01-03, Singapore 139311",139311,European|French,0,4.9,LKH TAVERN (PTE.) LTD.,SW11A41X000,5B PORTSDOWN ROAD #01-01 SINGAPORE 139311,A,na,na,na,postal_code,medium_needs_shop_unit_review
77,Ce Soir,"5B Portsdown Rd, Unit 01-03, Singapore 139311",139311,European|French,0,4.9,RISTORANTE PIETRASANTA PTE. LTD.,SW08232A000,5B PORTSDOWN ROAD #01-04 SINGAPORE 139311,A,na,na,na,postal_code,medium_needs_shop_unit_review
77,Ce Soir,"5B Portsdown Rd, Unit 01-03, Singapore 139311",139311,European|French,0,4.9,RISTORANTE PIETRASANTA PTE. LTD.,SW08144V000,5B PORTSDOWN ROAD #01-03 SINGAPORE 139311,A,na,na,na,postal_code,medium_needs_shop_unit_review
76,Fiamma,"1 The Knolls, Capella Singapore, Singapore 098297",098297,European|Italian,0,4.8,MILLENIA HOTEL PRIVATE LIMITED,SW09077A000,1 THE KNOLLS SENTOSA ISLAND CAPELLA SINGAPORE BASEMENT 1 SINGAPORE 098297,A,na,na,na,postal_code,medium_needs_shop_unit_review
76,Fiamma,"1 The Knolls, Capella Singapore, Singapore 098297",098297,European|Italian,0,4.8,MILLENIA HOTEL PRIVATE LIMITED,SW09072K000,1 THE KNOLLS. SENTOSA ISLAND CAPELLA SINGAPORE 2ND STY SINGAPORE 098297,na,na,na,na,postal_code,medium_needs_shop_unit_review
76,Fiamma,"1 The Knolls, Capella Singapore, Singapore 098297",098297,European|Italian,0,4.8,MILLENIA HOTEL PRIVATE LIMITED,SW09071L000,1 THE KNOLLS. SENTOSA ISLAND CAPELLA SINGAPORE 1ST STY (BANQUENT) SINGAPORE 098297,A,na,na,na,postal_code,medium_needs_shop_unit_review
76,Fiamma,"1 The Knolls, Capella Singapore, Singapore 098297",098297,European|Italian,0,4.8,MILLENIA HOTEL PRIVATE LIMITED,SW09070N000,1 THE KNOLLS SENTOSA ISLAND CAPELLA SINGAPORE 3RD/4TH STY (CASSIA) SINGAPORE 098297,A,na,na,na,postal_code,medium_needs_shop_unit_review
76,Fiamma,"1 The Knolls, Capella Singapore, Singapore 098297",098297,European|Italian,0,4.8,MILLENIA HOTEL PRIVATE LIMITED,SW09053P000,1 THE KNOLLS SENTOSA ISLAND CAPELLA SINGAPORE 1ST STY SINGAPORE 098297,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,ELEMEN F&B PTE. LTD.,CE16635N000,12 MARINA BOULEVARD #02-09 MARINA BAY FINANCIAL CENTRE (MR1) SINGAPORE 018982,na,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,DELIJOY PTE. LTD.,CE16632V000,12 MARINA BOULEVARD #02-09 MARINA BAY FINANCIAL CENTRE (MR2) SINGAPORE 018982,na,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,MISAKI JAPANESE RESTAURANT PTE. LTD.,CE14M05L000,12 MARINA BOULEVARD #02-08 MARINA BAY FINANCIAL CENTRE SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,FLOC PRIVATE LIMITED,CE14L46A000,12 MARINA BOULEVARD #01-02 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,CHAIWALA TRADING COMPANY PTE. LTD.,CE13V27V000,12 MARINA BOULEVARD #01-04 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,THE SANDWICH SHOP PTE. LTD.,CE12H62X000,12 MARINA BOULEVARD #02-07 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,MOS FOODS SINGAPORE PTE. LTD.,CE12C74X000,12 MARINA BOULEVARD #01-03 MARINA BAY FINANCIAL CENTRE (TOWER 3) SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,CHILLI API CATERING PTE. LTD.,CE12C44J000,12 MARINA BOULEVARD #13-40 MARINA BAY FINANCIAL CENTRE TOWER 3 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,STARBUCKS COFFEE SINGAPORE PTE. LTD.,CE12C28J000,12 MARINA BOULEVARD #13-35 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,THE BAKERY DEPOT PTE LTD,CE12894L000,12 MARINA BOULEVARD #01-07 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,D&N SINGAPORE PTE. LTD.,CE12879K000,12 MARINA BOULEVARD #01-05 MARINA BAY FINANCIAL CENTRE SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,THE BAKERY DEPOT PTE LTD,CE12727X000,12 MARINA BOULEVARD #01-08 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,NAGAYAMA FOODS SINGAPORE PTE. LTD.,CE12666K000,12 MARINA BOULEVARD #01-01 MARINA BAY FINANCIAL CENTRE SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,TOWER 3 PTE. LTD.,CE12644A000,12 MARINA BOULEVARD #01-06 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,NTUC FOODFARE CO-OPERATIVE LTD,CE12592L000,12 MARINA BOULEVARD #02-01 SINGAPORE 018982,na,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,THE FLYING KITCHEN PTE. LTD.,CE12579E000,12 MARINA BOULEVARD #02-06 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,MEX OUT PTE. LTD.,CE12290L000,12 MARINA BOULEVARD #02-05 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,NTUC FOODFARE CO-OPERATIVE LTD,CE12592L014,12 MARINA BOULEVARD #02-01 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,LIM TJIE ANG,CE12592L013,12 MARINA BOULEVARD #02-01 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,NTUC FOODFARE CO-OPERATIVE LTD,CE12592L012,12 MARINA BOULEVARD #02-01 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,CHANG CHENG FOOD & BEVERAGE PTE. LTD.,CE12592L011,12 MARINA BOULEVARD #02-01 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,ANG CHIWE PENG,CE12592L010,12 MARINA BOULEVARD #02-01 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,CHINATOWN TAN'S TUTU LLP,CE12592L009,12 MARINA BOULEVARD #02-01 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,GADOGRILL MBFC PTE. LTD.,CE12592L008,12 MARINA BOULEVARD #02-01 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,JFORT PTE. LTD.,CE12592L007,12 MARINA BOULEVARD #02-01 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,LUO MEI FANG,CE12592L006,12 MARINA BOULEVARD #02-01 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,CHEN CHANGXI,CE12592L005,12 MARINA BOULEVARD #02-01 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,EIGHT IMMORTALS VEGETARIAN PTE LTD,CE12592L004,12 MARINA BOULEVARD #02-01 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,COPPER CHIMNEY PTE. LTD.,CE12592L003,12 MARINA BOULEVARD #02-01 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
87,Path Restaurant,"12 Marina Boulevard, Tower 3, #01-05/06 Marina Bay Financial Centre, 018982",018982,Asian|Contemporary|French|Fusion,0,4.6,GAN HOCK LIM,CE12592L001,12 MARINA BOULEVARD #02-01 SINGAPORE 018982,A,na,na,na,postal_code,medium_needs_shop_unit_review
70,Tamarind Hill,"30 Labrador Villa Road, Singapore 119189",119189,Asian|Burmese|Thai,0,4.2,LABRADOR HILL PTE. LTD.,SW11758X000,30 LABRADOR VILLA ROAD SINGAPORE 119189,A,na,na,na,postal_code,medium_needs_shop_unit_review
109,Hazuki,"391 Orchard Rd, Ngee Ann City, #04-18A, Singapore 238872",238872,Asian|Japanese|Omakase,0,4.8,CRYSTAL JADE PALACE RESTAURANT PTE LTD?,W93134L000,391 ORCHARD ROAD #04-19 TAKASHIMAYA SHOPPING CENTRE SINGAPORE 238872,A,na,na,na,postal_code,medium_needs_shop_unit_review
109,Hazuki,"391 Orchard Rd, Ngee Ann City, #04-18A, Singapore 238872",238872,Asian|Japanese|Omakase,0,4.8,CRYSTAL JADE(LA MIAN XIAO LONG BAO) PTE LTD,W93094P000,391 ORCHARD ROAD #04-27 NGEE ANN CITY SINGAPORE 238872,A,na,na,na,postal_code,medium_needs_shop_unit_review
109,Hazuki,"391 Orchard Rd, Ngee Ann City, #04-18A, Singapore 238872",238872,Asian|Japanese|Omakase,0,4.8,CRYSTAL JADE KITCHEN (ORCHARD) PTE LTD,CE12E83C000,391 ORCHARD ROAD #B2-38 NGEE ANN CITY SINGAPORE 238872,A,na,na,na,postal_code,medium_needs_shop_unit_review
109,Hazuki,"391 Orchard Rd, Ngee Ann City, #04-18A, Singapore 238872",238872,Asian|Japanese|Omakase,0,4.8,R E & S ENTERPRISES PTE LTD,W99248L000,391 ORCHARD ROAD #02-13/15 SINGAPORE 238872,A,na,na,na,postal_code,medium_needs_shop_unit_review
109,Hazuki,"391 Orchard Rd, Ngee Ann City, #04-18A, Singapore 238872",238872,Asian|Japanese|Omakase,0,4.8,IMPERIAL TREASURE NAN BEI RESTAURANT PTE LTD,W99043L000,391 ORCHARD ROAD #05-12/13/14 NGEE ANN CITY TOWER A SINGAPORE 238872,A,na,na,na,postal_code,medium_needs_shop_unit_review
109,Hazuki,"391 Orchard Rd, Ngee Ann City, #04-18A, Singapore 238872",238872,Asian|Japanese|Omakase,0,4.8,LIVING SWEETNESS PTE. LTD.,W97207B000,391 ORCHARD ROAD #05-29 TAKASHIMAYA SHOPPING CENTRE SINGAPORE 238872,A,na,na,na,postal_code,medium_needs_shop_unit_review
109,Hazuki,"391 Orchard Rd, Ngee Ann City, #04-18A, Singapore 238872",238872,Asian|Japanese|Omakase,0,4.8,SUSHI-TEI PTE LTD,W97124E000,391 ORCHARD ROAD #05-30/31 NGEE ANN CITY SINGAPORE 238872,A,na,na,na,postal_code,medium_needs_shop_unit_review
109,Hazuki,"391 Orchard Rd, Ngee Ann City, #04-18A, Singapore 238872",238872,Asian|Japanese|Omakase,0,4.8,KENTUCKY FRIED CHICKEN MANAGEMENT PTE LTD,W96306E000,391 ORCHARD ROAD #B1-01 TAKASHIMAYA SHOPPING CENTRE SINGAPORE 238872,A,na,na,na,postal_code,medium_needs_shop_unit_review
